LAST SEEN   TYPE      REASON              OBJECT                                                                MESSAGE
15m         Normal    Pulling             pod/k6-load-test-oscillating-product-service-h2-oscillating-rec4p9n   Pulling image "grafana/k6:latest"
15m         Normal    Created             pod/k6-load-test-oscillating-product-service-h2-oscillating-rec4p9n   Created container: k6
15m         Normal    Pulled              pod/k6-load-test-oscillating-product-service-h2-oscillating-rec4p9n   Successfully pulled image "grafana/k6:latest" in 1.464s (1.464s including waiting). Image size: 36750082 bytes.
15m         Normal    Started             pod/k6-load-test-oscillating-product-service-h2-oscillating-rec4p9n   Started container k6
14m         Normal    ScalingReplicaSet   deployment/product-service                                            Scaled up replica set product-service-75f4ddbd56 from 1 to 2
14m         Normal    SuccessfulRescale   horizontalpodautoscaler/product-service-hpa-tuned                     New size: 2; reason: cpu resource utilization (percentage of request) above target
14m         Normal    SuccessfulCreate    replicaset/product-service-75f4ddbd56                                 Created pod: product-service-75f4ddbd56-j85hg
14m         Normal    Created             pod/product-service-75f4ddbd56-j85hg                                  Created container: product-service
14m         Normal    Pulled              pod/product-service-75f4ddbd56-j85hg                                  Container image "ecommerce.azurecr.io/product-service:latest" already present on machine
14m         Normal    Started             pod/product-service-75f4ddbd56-j85hg                                  Started container product-service
12m         Normal    ScalingReplicaSet   deployment/product-service                                            Scaled up replica set product-service-75f4ddbd56 from 2 to 5
12m         Normal    SuccessfulCreate    replicaset/product-service-75f4ddbd56                                 Created pod: product-service-75f4ddbd56-5xxkf
12m         Normal    SuccessfulCreate    replicaset/product-service-75f4ddbd56                                 Created pod: product-service-75f4ddbd56-77nbr
12m         Normal    SuccessfulCreate    replicaset/product-service-75f4ddbd56                                 Created pod: product-service-75f4ddbd56-45vq6
12m         Normal    Created             pod/product-service-75f4ddbd56-77nbr                                  Created container: product-service
12m         Normal    Pulled              pod/product-service-75f4ddbd56-77nbr                                  Container image "ecommerce.azurecr.io/product-service:latest" already present on machine
12m         Normal    Started             pod/product-service-75f4ddbd56-77nbr                                  Started container product-service
12m         Normal    Started             pod/product-service-75f4ddbd56-5xxkf                                  Started container product-service
12m         Normal    Created             pod/product-service-75f4ddbd56-5xxkf                                  Created container: product-service
12m         Normal    Pulled              pod/product-service-75f4ddbd56-5xxkf                                  Container image "ecommerce.azurecr.io/product-service:latest" already present on machine
12m         Normal    Pulled              pod/product-service-75f4ddbd56-45vq6                                  Container image "ecommerce.azurecr.io/product-service:latest" already present on machine
12m         Normal    Created             pod/product-service-75f4ddbd56-45vq6                                  Created container: product-service
12m         Normal    Started             pod/product-service-75f4ddbd56-45vq6                                  Started container product-service
10m         Normal    SuccessfulRescale   horizontalpodautoscaler/product-service-hpa-tuned                     New size: 4; reason: All metrics below target
10m         Normal    SuccessfulDelete    replicaset/product-service-75f4ddbd56                                 Deleted pod: product-service-75f4ddbd56-45vq6
10m         Normal    ScalingReplicaSet   deployment/product-service                                            Scaled down replica set product-service-75f4ddbd56 from 5 to 4
10m         Normal    Killing             pod/product-service-75f4ddbd56-45vq6                                  Stopping container product-service
9m25s       Normal    ScalingReplicaSet   deployment/product-service                                            Scaled up replica set product-service-75f4ddbd56 from 4 to 5
9m25s       Normal    Created             pod/product-service-75f4ddbd56-gw4wk                                  Created container: product-service
9m25s       Normal    Started             pod/product-service-75f4ddbd56-gw4wk                                  Started container product-service
9m25s       Normal    Pulled              pod/product-service-75f4ddbd56-gw4wk                                  Container image "ecommerce.azurecr.io/product-service:latest" already present on machine
9m25s       Normal    SuccessfulCreate    replicaset/product-service-75f4ddbd56                                 Created pod: product-service-75f4ddbd56-gw4wk
9m25s       Normal    SuccessfulRescale   horizontalpodautoscaler/product-service-hpa-tuned                     New size: 5; reason: cpu resource utilization (percentage of request) above target
3m8s        Normal    Completed           job/k6-load-test-oscillating-product-service-h2-oscillating-rep1      Job completed
2m10s       Normal    SuccessfulRescale   horizontalpodautoscaler/product-service-hpa-tuned                     New size: 1; reason: All metrics below target
2m10s       Normal    ScalingReplicaSet   deployment/product-service                                            Scaled down replica set product-service-75f4ddbd56 from 5 to 1
2m10s       Normal    Killing             pod/product-service-75f4ddbd56-77nbr                                  Stopping container product-service
2m10s       Normal    Killing             pod/product-service-75f4ddbd56-twqrq                                  Stopping container product-service
2m10s       Normal    SuccessfulDelete    replicaset/product-service-75f4ddbd56                                 Deleted pod: product-service-75f4ddbd56-j85hg
2m10s       Normal    SuccessfulDelete    replicaset/product-service-75f4ddbd56                                 Deleted pod: product-service-75f4ddbd56-77nbr
2m10s       Normal    SuccessfulDelete    replicaset/product-service-75f4ddbd56                                 Deleted pod: product-service-75f4ddbd56-gw4wk
2m10s       Normal    SuccessfulDelete    replicaset/product-service-75f4ddbd56                                 Deleted pod: product-service-75f4ddbd56-twqrq
2m10s       Normal    Killing             pod/product-service-75f4ddbd56-gw4wk                                  Stopping container product-service
2m10s       Normal    Killing             pod/product-service-75f4ddbd56-j85hg                                  Stopping container product-service
