LAST SEEN   TYPE      REASON                 OBJECT                                                             MESSAGE
52m         Normal    Killing                pod/product-service-646fd4c8b8-l6j6z                               Stopping container product-service
52m         Warning   Unhealthy              pod/product-service-646fd4c8b8-l6j6z                               Readiness probe failed: Get "http://10.244.1.15:8002/ready": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
51m         Warning   Unhealthy              pod/product-service-646fd4c8b8-l6j6z                               Readiness probe failed: Get "http://10.244.1.15:8002/ready": dial tcp 10.244.1.15:8002: connect: connection refused
51m         Normal    SuccessfulRescale      horizontalpodautoscaler/product-service-hpa-custom                 New size: 3; reason: pods metric http_requests_per_second above target
51m         Normal    Scheduled              pod/product-service-646fd4c8b8-7f5dp                               Successfully assigned ecommerce/product-service-646fd4c8b8-7f5dp to aks-userpool-16719200-vmss000010
51m         Normal    Created                pod/product-service-646fd4c8b8-7f5dp                               Created container: product-service
51m         Normal    Started                pod/product-service-646fd4c8b8-7f5dp                               Started container product-service
51m         Normal    Pulled                 pod/product-service-646fd4c8b8-7f5dp                               Successfully pulled image "ecommerce.azurecr.io/product-service:latest" in 218ms (218ms including waiting). Image size: 114682246 bytes.
51m         Normal    Pulling                pod/product-service-646fd4c8b8-7f5dp                               Pulling image "ecommerce.azurecr.io/product-service:latest"
51m         Normal    Scheduled              pod/product-service-646fd4c8b8-j6ww2                               Successfully assigned ecommerce/product-service-646fd4c8b8-j6ww2 to aks-userpool-16719200-vmss000011
51m         Normal    SuccessfulRescale      horizontalpodautoscaler/product-service-hpa-custom                 New size: 5; reason: pods metric http_requests_per_second above target
51m         Normal    Scheduled              pod/product-service-646fd4c8b8-2sjwt                               Successfully assigned ecommerce/product-service-646fd4c8b8-2sjwt to aks-userpool-16719200-vmss000011
51m         Normal    Pulled                 pod/product-service-646fd4c8b8-j6ww2                               Successfully pulled image "ecommerce.azurecr.io/product-service:latest" in 197ms (197ms including waiting). Image size: 114682246 bytes.
51m         Normal    Created                pod/product-service-646fd4c8b8-2sjwt                               Created container: product-service
51m         Normal    Pulled                 pod/product-service-646fd4c8b8-2sjwt                               Successfully pulled image "ecommerce.azurecr.io/product-service:latest" in 217ms (217ms including waiting). Image size: 114682246 bytes.
51m         Normal    Pulling                pod/product-service-646fd4c8b8-2sjwt                               Pulling image "ecommerce.azurecr.io/product-service:latest"
51m         Normal    Started                pod/product-service-646fd4c8b8-2sjwt                               Started container product-service
51m         Normal    Started                pod/product-service-646fd4c8b8-j6ww2                               Started container product-service
51m         Normal    Created                pod/product-service-646fd4c8b8-j6ww2                               Created container: product-service
51m         Normal    Pulling                pod/product-service-646fd4c8b8-j6ww2                               Pulling image "ecommerce.azurecr.io/product-service:latest"
50m         Warning   Unhealthy              pod/product-service-646fd4c8b8-2r4dq                               Readiness probe failed: Get "http://10.244.2.82:8002/ready": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
50m         Warning   Unhealthy              pod/product-service-646fd4c8b8-7f5dp                               Readiness probe failed: Get "http://10.244.2.164:8002/ready": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
50m         Warning   BackoffLimitExceeded   job/k6-load-test-oscillating-product-service-h3-oscillating-rep1   Job has reached the specified backoff limit
50m         Normal    SuccessfulDelete       replicaset/product-service-646fd4c8b8                              Deleted pod: product-service-646fd4c8b8-7f5dp
50m         Normal    Killing                pod/product-service-646fd4c8b8-7f5dp                               Stopping container product-service
