LAST SEEN   TYPE      REASON              OBJECT                                                                MESSAGE
11m         Normal    SuccessfulRescale   horizontalpodautoscaler/product-service-hpa-tuned                     New size: 4; reason: cpu resource utilization (percentage of request) above target
11m         Normal    SuccessfulCreate    replicaset/product-service-75f4ddbd56                                 Created pod: product-service-75f4ddbd56-kdczt
11m         Normal    ScalingReplicaSet   deployment/product-service                                            Scaled up replica set product-service-75f4ddbd56 from 2 to 4
11m         Normal    Started             pod/product-service-75f4ddbd56-nnlt5                                  Started container product-service
11m         Normal    Created             pod/product-service-75f4ddbd56-kdczt                                  Created container: product-service
11m         Normal    Started             pod/product-service-75f4ddbd56-kdczt                                  Started container product-service
11m         Normal    Created             pod/product-service-75f4ddbd56-nnlt5                                  Created container: product-service
11m         Normal    Pulled              pod/product-service-75f4ddbd56-nnlt5                                  Container image "ecommerce.azurecr.io/product-service:latest" already present on machine
11m         Normal    Pulled              pod/product-service-75f4ddbd56-kdczt                                  Container image "ecommerce.azurecr.io/product-service:latest" already present on machine
10m         Normal    ScalingReplicaSet   deployment/product-service                                            Scaled up replica set product-service-75f4ddbd56 from 4 to 5
10m         Normal    SuccessfulCreate    replicaset/product-service-75f4ddbd56                                 Created pod: product-service-75f4ddbd56-f5r6r
10m         Normal    SuccessfulRescale   horizontalpodautoscaler/product-service-hpa-tuned                     New size: 5; reason: cpu resource utilization (percentage of request) above target
10m         Normal    Pulled              pod/product-service-75f4ddbd56-f5r6r                                  Container image "ecommerce.azurecr.io/product-service:latest" already present on machine
10m         Normal    Created             pod/product-service-75f4ddbd56-f5r6r                                  Created container: product-service
10m         Normal    Started             pod/product-service-75f4ddbd56-f5r6r                                  Started container product-service
6m15s       Warning   Unhealthy           pod/product-service-75f4ddbd56-q8hg2                                  Readiness probe failed: Get "http://10.244.1.159:8002/ready": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
3m8s        Normal    Completed           job/k6-load-test-gradual-product-service-h2-gradual-rep1              Job completed
2m56s       Normal    Killing             pod/product-service-75f4ddbd56-kdczt                                  Stopping container product-service
2m56s       Normal    SuccessfulDelete    replicaset/product-service-75f4ddbd56                                 Deleted pod: product-service-75f4ddbd56-kdczt
2m56s       Normal    ScalingReplicaSet   deployment/product-service                                            Scaled down replica set product-service-75f4ddbd56 from 5 to 4
2m56s       Normal    SuccessfulRescale   horizontalpodautoscaler/product-service-hpa-tuned                     New size: 4; reason: All metrics below target
2m26s       Normal    SuccessfulDelete    replicaset/product-service-75f4ddbd56                                 Deleted pod: product-service-75f4ddbd56-nnlt5
2m26s       Normal    Killing             pod/product-service-75f4ddbd56-nnlt5                                  Stopping container product-service
2m26s       Normal    SuccessfulRescale   horizontalpodautoscaler/product-service-hpa-tuned                     New size: 3; reason: All metrics below target
2m26s       Normal    ScalingReplicaSet   deployment/product-service                                            Scaled down replica set product-service-75f4ddbd56 from 4 to 3
116s        Warning   Unhealthy           pod/product-service-75f4ddbd56-q8hg2                                  Readiness probe failed: Get "http://10.244.1.159:8002/ready": dial tcp 10.244.1.159:8002: connect: connection refused
116s        Normal    Killing             pod/product-service-75f4ddbd56-f5r6r                                  Stopping container product-service
116s        Normal    SuccessfulDelete    replicaset/product-service-75f4ddbd56                                 Deleted pod: product-service-75f4ddbd56-f5r6r
116s        Normal    SuccessfulDelete    replicaset/product-service-75f4ddbd56                                 Deleted pod: product-service-75f4ddbd56-q8hg2
116s        Normal    SuccessfulRescale   horizontalpodautoscaler/product-service-hpa-tuned                     New size: 1; reason: All metrics below target
116s        Normal    Killing             pod/product-service-75f4ddbd56-q8hg2                                  Stopping container product-service
116s        Normal    ScalingReplicaSet   deployment/product-service                                            Scaled down replica set product-service-75f4ddbd56 from 3 to 1
