LAST SEEN   TYPE      REASON                 OBJECT                                                                MESSAGE
34m         Normal    SuccessfulCreate       replicaset/auth-service-88b4cd688                                     Created pod: auth-service-88b4cd688-j9b49
34m         Normal    Scheduled              pod/auth-service-88b4cd688-j9b49                                      Successfully assigned ecommerce/auth-service-88b4cd688-j9b49 to aks-userpool-16719200-vmss000010
34m         Normal    Started                pod/auth-service-88b4cd688-bhcrl                                      Started container auth-service
34m         Normal    Pulling                pod/auth-service-88b4cd688-j9b49                                      Pulling image "ecommerce.azurecr.io/auth-service:latest"
34m         Normal    Pulled                 pod/auth-service-88b4cd688-j9b49                                      Successfully pulled image "ecommerce.azurecr.io/auth-service:latest" in 134ms (134ms including waiting). Image size: 129968897 bytes.
34m         Normal    Created                pod/auth-service-88b4cd688-j9b49                                      Created container: auth-service
34m         Normal    Pulled                 pod/auth-service-88b4cd688-bhcrl                                      Successfully pulled image "ecommerce.azurecr.io/auth-service:latest" in 179ms (179ms including waiting). Image size: 129968897 bytes.
34m         Normal    Created                pod/auth-service-88b4cd688-bhcrl                                      Created container: auth-service
34m         Normal    Started                pod/auth-service-88b4cd688-j9b49                                      Started container auth-service
34m         Normal    Pulling                pod/auth-service-88b4cd688-bhcrl                                      Pulling image "ecommerce.azurecr.io/auth-service:latest"
33m         Warning   Unhealthy              pod/auth-service-88b4cd688-t67ms                                      Readiness probe failed: Get "http://10.244.2.139:8001/ready": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
25m         Warning   BackoffLimitExceeded   job/k6-auth-test-oscillating-auth-service-h1-oscillating-rep1         Job has reached the specified backoff limit
20m         Normal    SuccessfulRescale      horizontalpodautoscaler/auth-service-hpa-default                      New size: 4; reason: All metrics below target
20m         Normal    SuccessfulDelete       replicaset/auth-service-88b4cd688                                     Deleted pod: auth-service-88b4cd688-bhcrl
20m         Normal    Killing                pod/auth-service-88b4cd688-bhcrl                                      Stopping container auth-service
19m         Normal    Killing                pod/auth-service-88b4cd688-j9b49                                      Stopping container auth-service
19m         Normal    ScalingReplicaSet      deployment/auth-service                                               Scaled down replica set auth-service-88b4cd688 from 4 to 1
19m         Normal    Killing                pod/auth-service-88b4cd688-zh5zs                                      Stopping container auth-service
19m         Normal    SuccessfulRescale      horizontalpodautoscaler/auth-service-hpa-default                      New size: 1; reason: All metrics below target
19m         Normal    SuccessfulDelete       replicaset/auth-service-88b4cd688                                     Deleted pod: auth-service-88b4cd688-j9b49
19m         Normal    SuccessfulDelete       replicaset/auth-service-88b4cd688                                     Deleted pod: auth-service-88b4cd688-lwvnq
19m         Normal    Killing                pod/auth-service-88b4cd688-lwvnq                                      Stopping container auth-service
19m         Normal    SuccessfulDelete       replicaset/auth-service-88b4cd688                                     Deleted pod: auth-service-88b4cd688-zh5zs
15m         Normal    Scheduled              pod/k6-auth-test-gradual-auth-service-h2-gradual-rep1-hv6mx           Successfully assigned ecommerce/k6-auth-test-gradual-auth-service-h2-gradual-rep1-hv6mx to aks-userpool-16719200-vmss000010
15m         Normal    SuccessfulCreate       job/k6-auth-test-gradual-auth-service-h2-gradual-rep1                 Created pod: k6-auth-test-gradual-auth-service-h2-gradual-rep1-hv6mx
15m         Normal    Pulling                pod/k6-auth-test-gradual-auth-service-h2-gradual-rep1-hv6mx           Pulling image "grafana/k6:latest"
15m         Normal    Started                pod/k6-auth-test-gradual-auth-service-h2-gradual-rep1-hv6mx           Started container k6
15m         Normal    Pulled                 pod/k6-auth-test-gradual-auth-service-h2-gradual-rep1-hv6mx           Successfully pulled image "grafana/k6:latest" in 1.541s (1.541s including waiting). Image size: 36750082 bytes.
15m         Normal    Created                pod/k6-auth-test-gradual-auth-service-h2-gradual-rep1-hv6mx           Created container: k6
14m         Normal    SuccessfulRescale      horizontalpodautoscaler/auth-service-hpa-tuned                        New size: 3; reason: cpu resource utilization (percentage of request) above target
14m         Normal    Scheduled              pod/auth-service-88b4cd688-xjgv8                                      Successfully assigned ecommerce/auth-service-88b4cd688-xjgv8 to aks-userpool-16719200-vmss000011
14m         Normal    SuccessfulCreate       replicaset/auth-service-88b4cd688                                     Created pod: auth-service-88b4cd688-jxslg
14m         Normal    SuccessfulCreate       replicaset/auth-service-88b4cd688                                     Created pod: auth-service-88b4cd688-xjgv8
14m         Normal    Scheduled              pod/auth-service-88b4cd688-jxslg                                      Successfully assigned ecommerce/auth-service-88b4cd688-jxslg to aks-userpool-16719200-vmss000011
14m         Normal    ScalingReplicaSet      deployment/auth-service                                               Scaled up replica set auth-service-88b4cd688 from 1 to 3
14m         Normal    Pulling                pod/auth-service-88b4cd688-jxslg                                      Pulling image "ecommerce.azurecr.io/auth-service:latest"
14m         Normal    Created                pod/auth-service-88b4cd688-xjgv8                                      Created container: auth-service
14m         Normal    Started                pod/auth-service-88b4cd688-xjgv8                                      Started container auth-service
14m         Normal    Started                pod/auth-service-88b4cd688-jxslg                                      Started container auth-service
