LAST SEEN   TYPE      REASON                 OBJECT                                                                MESSAGE
31m         Normal    ScalingReplicaSet      deployment/product-service                                            Scaled up replica set product-service-75f4ddbd56 from 2 to 4
31m         Normal    Created                pod/product-service-75f4ddbd56-h85qz                                  Created container: product-service
31m         Normal    Started                pod/product-service-75f4ddbd56-h85qz                                  Started container product-service
31m         Normal    Created                pod/product-service-75f4ddbd56-pmflg                                  Created container: product-service
31m         Normal    Pulled                 pod/product-service-75f4ddbd56-pmflg                                  Container image "ecommerce.azurecr.io/product-service:latest" already present on machine
31m         Normal    Started                pod/product-service-75f4ddbd56-pmflg                                  Started container product-service
31m         Normal    Pulled                 pod/product-service-75f4ddbd56-h85qz                                  Container image "ecommerce.azurecr.io/product-service:latest" already present on machine
30m         Normal    ScalingReplicaSet      deployment/product-service                                            Scaled up replica set product-service-75f4ddbd56 from 4 to 5
30m         Normal    SuccessfulCreate       replicaset/product-service-75f4ddbd56                                 Created pod: product-service-75f4ddbd56-q8hg2
30m         Normal    SuccessfulRescale      horizontalpodautoscaler/product-service-hpa-default                   New size: 5; reason: cpu resource utilization (percentage of request) above target
30m         Normal    Started                pod/product-service-75f4ddbd56-q8hg2                                  Started container product-service
30m         Normal    Created                pod/product-service-75f4ddbd56-q8hg2                                  Created container: product-service
30m         Normal    Pulled                 pod/product-service-75f4ddbd56-q8hg2                                  Container image "ecommerce.azurecr.io/product-service:latest" already present on machine
22m         Normal    Completed              job/k6-load-test-spike-product-service-h1-spike-rep1                  Job completed
19m         Normal    Killing                pod/product-service-75f4ddbd56-vzrnz                                  Stopping container product-service
19m         Normal    Killing                pod/product-service-75f4ddbd56-65np9                                  Stopping container product-service
19m         Normal    Killing                pod/product-service-75f4ddbd56-pmflg                                  Stopping container product-service
19m         Normal    ScalingReplicaSet      deployment/product-service                                            Scaled down replica set product-service-75f4ddbd56 from 5 to 1
19m         Normal    Killing                pod/product-service-75f4ddbd56-h85qz                                  Stopping container product-service
19m         Normal    SuccessfulDelete       replicaset/product-service-75f4ddbd56                                 Deleted pod: product-service-75f4ddbd56-65np9
19m         Normal    SuccessfulDelete       replicaset/product-service-75f4ddbd56                                 Deleted pod: product-service-75f4ddbd56-vzrnz
19m         Normal    SuccessfulDelete       replicaset/product-service-75f4ddbd56                                 Deleted pod: product-service-75f4ddbd56-h85qz
19m         Normal    SuccessfulDelete       replicaset/product-service-75f4ddbd56                                 Deleted pod: product-service-75f4ddbd56-pmflg
15m         Normal    SuccessfulCreate       job/k6-load-test-oscillating-product-service-h1-oscillating-rep1      Created pod: k6-load-test-oscillating-product-service-h1-oscillating-respcql
15m         Normal    Pulling                pod/k6-load-test-oscillating-product-service-h1-oscillating-respcql   Pulling image "grafana/k6:latest"
15m         Normal    Pulled                 pod/k6-load-test-oscillating-product-service-h1-oscillating-respcql   Successfully pulled image "grafana/k6:latest" in 1.461s (1.461s including waiting). Image size: 36750082 bytes.
15m         Normal    Created                pod/k6-load-test-oscillating-product-service-h1-oscillating-respcql   Created container: k6
