LAST SEEN   TYPE      REASON                 OBJECT                                                                MESSAGE
20m         Normal    Started                pod/product-service-646fd4c8b8-9mxm4                                  Started container product-service
20m         Normal    Started                pod/product-service-646fd4c8b8-hfrlv                                  Started container product-service
20m         Normal    Created                pod/product-service-646fd4c8b8-hfrlv                                  Created container: product-service
20m         Normal    Pulled                 pod/product-service-646fd4c8b8-hfrlv                                  Successfully pulled image "ecommerce.azurecr.io/product-service:latest" in 185ms (185ms including waiting). Image size: 114682246 bytes.
20m         Normal    Pulled                 pod/product-service-646fd4c8b8-xgskx                                  Successfully pulled image "ecommerce.azurecr.io/product-service:latest" in 318ms (318ms including waiting). Image size: 114682246 bytes.
20m         Normal    Created                pod/product-service-646fd4c8b8-xgskx                                  Created container: product-service
20m         Normal    Started                pod/product-service-646fd4c8b8-xgskx                                  Started container product-service
20m         Normal    Pulled                 pod/product-service-646fd4c8b8-9mxm4                                  Successfully pulled image "ecommerce.azurecr.io/product-service:latest" in 341ms (341ms including waiting). Image size: 114682246 bytes.
20m         Normal    Pulled                 pod/product-service-646fd4c8b8-hd6wz                                  Successfully pulled image "ecommerce.azurecr.io/product-service:latest" in 371ms (371ms including waiting). Image size: 114682246 bytes.
18m         Normal    Scheduled              pod/k6-load-test-oscillating-product-service-b2-oscillating-re7b7mn   Successfully assigned ecommerce/k6-load-test-oscillating-product-service-b2-oscillating-re7b7mn to aks-userpool-16719200-vmss000010
18m         Normal    SuccessfulCreate       job/k6-load-test-oscillating-product-service-b2-oscillating-rep1      Created pod: k6-load-test-oscillating-product-service-b2-oscillating-re7b7mn
18m         Normal    Pulling                pod/k6-load-test-oscillating-product-service-b2-oscillating-re7b7mn   Pulling image "grafana/k6:latest"
18m         Normal    Created                pod/k6-load-test-oscillating-product-service-b2-oscillating-re7b7mn   Created container: k6
18m         Normal    Pulled                 pod/k6-load-test-oscillating-product-service-b2-oscillating-re7b7mn   Successfully pulled image "grafana/k6:latest" in 2.471s (2.471s including waiting). Image size: 36750082 bytes.
18m         Normal    Started                pod/k6-load-test-oscillating-product-service-b2-oscillating-re7b7mn   Started container k6
17m         Warning   Unhealthy              pod/product-db-0                                                      Readiness probe errored and resulted in unknown state: rpc error: code = Unknown desc = failed to exec in container: failed to start exec "9afeaf6e6d51b9c598fa295de3f8fd88a80e7c298c573d0e650a9596729806bd": OCI runtime exec failed: exec failed: unable to start container process: error executing setns process: exit status 1 (possibly OOM-killed); runc init error(s): nsexec-1[203630]: failed to open /proc/173755/ns/ipc: No such file or directory; nsexec-0[203628]: failed to sync with stage-1: next state (got 0 of 4 bytes): unknown
12m         Normal    Started                pod/product-db-0                                                      Started container postgres
12m         Normal    Created                pod/product-db-0                                                      Created container: postgres
12m         Normal    Pulled                 pod/product-db-0                                                      Container image "postgres:15-alpine" already present on machine
12m         Warning   Unhealthy              pod/product-service-646fd4c8b8-hfrlv                                  Readiness probe failed: HTTP probe failed with statuscode: 503
12m         Warning   Unhealthy              pod/product-service-646fd4c8b8-xgskx                                  Readiness probe failed: HTTP probe failed with statuscode: 503
12m         Warning   Unhealthy              pod/product-service-646fd4c8b8-9mxm4                                  Readiness probe failed: HTTP probe failed with statuscode: 503
12m         Warning   Unhealthy              pod/product-service-646fd4c8b8-hd6wz                                  Readiness probe failed: HTTP probe failed with statuscode: 503
8m43s       Warning   Unhealthy              pod/product-service-646fd4c8b8-q7dm4                                  Readiness probe failed: Get "http://10.244.2.183:8002/ready": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
7m44s       Warning   Unhealthy              pod/product-service-646fd4c8b8-hfrlv                                  Readiness probe failed: Get "http://10.244.2.186:8002/ready": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
7m39s       Warning   Unhealthy              pod/product-service-646fd4c8b8-hd6wz                                  Readiness probe failed: Get "http://10.244.1.218:8002/ready": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
7m38s       Warning   Unhealthy              pod/product-service-646fd4c8b8-9mxm4                                  Readiness probe failed: Get "http://10.244.1.18:8002/ready": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
7m35s       Warning   Unhealthy              pod/product-service-646fd4c8b8-xgskx                                  Readiness probe failed: Get "http://10.244.1.249:8002/ready": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
6m40s       Warning   Unhealthy              pod/product-db-0                                                      Readiness probe failed: command timed out: "pg_isready -U product_user -d product_db" timed out after 1s
5m31s       Warning   BackoffLimitExceeded   job/k6-load-test-oscillating-product-service-b2-oscillating-rep1      Job has reached the specified backoff limit
