LAST SEEN   TYPE      REASON                 OBJECT                                                                MESSAGE
53m         Normal    Started                pod/product-db-0                                                      Started container postgres
53m         Normal    Created                pod/product-db-0                                                      Created container: postgres
53m         Normal    Pulled                 pod/product-db-0                                                      Container image "postgres:15-alpine" already present on machine
52m         Normal    Scheduled              pod/product-service-646fd4c8b8-8ggmv                                  Successfully assigned ecommerce/product-service-646fd4c8b8-8ggmv to aks-userpool-16719200-vmss000011
52m         Normal    SuccessfulCreate       replicaset/product-service-646fd4c8b8                                 (combined from similar events): Created pod: product-service-646fd4c8b8-954p9
52m         Normal    Scheduled              pod/product-service-646fd4c8b8-2b7vp                                  Successfully assigned ecommerce/product-service-646fd4c8b8-2b7vp to aks-userpool-16719200-vmss000011
52m         Normal    Scheduled              pod/product-service-646fd4c8b8-954p9                                  Successfully assigned ecommerce/product-service-646fd4c8b8-954p9 to aks-userpool-16719200-vmss000010
52m         Normal    Scheduled              pod/product-service-646fd4c8b8-wdcgj                                  Successfully assigned ecommerce/product-service-646fd4c8b8-wdcgj to aks-userpool-16719200-vmss000010
52m         Normal    Pulling                pod/product-service-646fd4c8b8-954p9                                  Pulling image "ecommerce.azurecr.io/product-service:latest"
52m         Normal    Started                pod/product-service-646fd4c8b8-8ggmv                                  Started container product-service
52m         Normal    Started                pod/product-service-646fd4c8b8-954p9                                  Started container product-service
52m         Normal    Created                pod/product-service-646fd4c8b8-954p9                                  Created container: product-service
52m         Normal    Pulled                 pod/product-service-646fd4c8b8-2b7vp                                  Successfully pulled image "ecommerce.azurecr.io/product-service:latest" in 268ms (268ms including waiting). Image size: 114682246 bytes.
52m         Normal    Created                pod/product-service-646fd4c8b8-2b7vp                                  Created container: product-service
52m         Normal    Started                pod/product-service-646fd4c8b8-2b7vp                                  Started container product-service
52m         Normal    Pulled                 pod/product-service-646fd4c8b8-954p9                                  Successfully pulled image "ecommerce.azurecr.io/product-service:latest" in 226ms (226ms including waiting). Image size: 114682246 bytes.
52m         Normal    Pulled                 pod/product-service-646fd4c8b8-wdcgj                                  Successfully pulled image "ecommerce.azurecr.io/product-service:latest" in 157ms (157ms including waiting). Image size: 114682246 bytes.
52m         Normal    Started                pod/product-service-646fd4c8b8-wdcgj                                  Started container product-service
52m         Normal    Created                pod/product-service-646fd4c8b8-wdcgj                                  Created container: product-service
52m         Normal    Pulling                pod/product-service-646fd4c8b8-2b7vp                                  Pulling image "ecommerce.azurecr.io/product-service:latest"
52m         Normal    Pulling                pod/product-service-646fd4c8b8-8ggmv                                  Pulling image "ecommerce.azurecr.io/product-service:latest"
52m         Normal    Pulling                pod/product-service-646fd4c8b8-wdcgj                                  Pulling image "ecommerce.azurecr.io/product-service:latest"
52m         Normal    Created                pod/product-service-646fd4c8b8-8ggmv                                  Created container: product-service
52m         Normal    Pulled                 pod/product-service-646fd4c8b8-8ggmv                                  Successfully pulled image "ecommerce.azurecr.io/product-service:latest" in 186ms (186ms including waiting). Image size: 114682246 bytes.
52m         Normal    SuccessfulRescale      horizontalpodautoscaler/product-service-hpa-custom                    New size: 4; reason: All metrics below target
52m         Normal    Killing                pod/product-service-646fd4c8b8-q7dm4                                  Stopping container product-service
51m         Normal    Killing                pod/product-service-646fd4c8b8-2b7vp                                  Stopping container product-service
51m         Normal    Killing                pod/product-service-646fd4c8b8-wdcgj                                  Stopping container product-service
51m         Warning   Unhealthy              pod/product-service-646fd4c8b8-wdcgj                                  Readiness probe failed: Get "http://10.244.2.99:8002/ready": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
51m         Warning   Unhealthy              pod/product-service-646fd4c8b8-2b7vp                                  Readiness probe failed: Get "http://10.244.1.69:8002/ready": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
51m         Warning   Unhealthy              pod/product-service-646fd4c8b8-2b7vp                                  Readiness probe failed: Get "http://10.244.1.69:8002/ready": dial tcp 10.244.1.69:8002: connect: connection refused
51m         Warning   Unhealthy              pod/product-service-646fd4c8b8-wdcgj                                  Readiness probe failed: Get "http://10.244.2.99:8002/ready": dial tcp 10.244.2.99:8002: connect: connection refused
50m         Normal    ScalingReplicaSet      deployment/product-service                                            Scaled up replica set product-service-646fd4c8b8 from 2 to 4
50m         Normal    Pulling                pod/product-service-646fd4c8b8-45n6k                                  Pulling image "ecommerce.azurecr.io/product-service:latest"
50m         Normal    Pulled                 pod/product-service-646fd4c8b8-45n6k                                  Successfully pulled image "ecommerce.azurecr.io/product-service:latest" in 276ms (276ms including waiting). Image size: 114682246 bytes.
50m         Normal    Created                pod/product-service-646fd4c8b8-45n6k                                  Created container: product-service
50m         Normal    SuccessfulRescale      horizontalpodautoscaler/product-service-hpa-custom                    New size: 4; reason: pods metric http_requests_per_second above target
50m         Normal    Pulling                pod/product-service-646fd4c8b8-76rq6                                  Pulling image "ecommerce.azurecr.io/product-service:latest"
50m         Normal    Pulled                 pod/product-service-646fd4c8b8-76rq6                                  Successfully pulled image "ecommerce.azurecr.io/product-service:latest" in 218ms (218ms including waiting). Image size: 114682246 bytes.
50m         Normal    Scheduled              pod/product-service-646fd4c8b8-76rq6                                  Successfully assigned ecommerce/product-service-646fd4c8b8-76rq6 to aks-userpool-16719200-vmss000010
50m         Normal    Scheduled              pod/product-service-646fd4c8b8-45n6k                                  Successfully assigned ecommerce/product-service-646fd4c8b8-45n6k to aks-userpool-16719200-vmss000010
50m         Normal    Started                pod/product-service-646fd4c8b8-45n6k                                  Started container product-service
50m         Normal    Started                pod/product-service-646fd4c8b8-76rq6                                  Started container product-service
50m         Normal    Created                pod/product-service-646fd4c8b8-76rq6                                  Created container: product-service
50m         Normal    ScalingReplicaSet      deployment/product-service                                            Scaled up replica set product-service-646fd4c8b8 from 4 to 5
50m         Normal    Scheduled              pod/product-service-646fd4c8b8-qm2hc                                  Successfully assigned ecommerce/product-service-646fd4c8b8-qm2hc to aks-userpool-16719200-vmss000011
50m         Normal    Pulling                pod/product-service-646fd4c8b8-qm2hc                                  Pulling image "ecommerce.azurecr.io/product-service:latest"
50m         Normal    SuccessfulRescale      horizontalpodautoscaler/product-service-hpa-custom                    New size: 5; reason: pods metric http_requests_per_second above target
50m         Normal    Pulled                 pod/product-service-646fd4c8b8-qm2hc                                  Successfully pulled image "ecommerce.azurecr.io/product-service:latest" in 168ms (168ms including waiting). Image size: 114682246 bytes.
50m         Normal    Created                pod/product-service-646fd4c8b8-qm2hc                                  Created container: product-service
50m         Normal    Started                pod/product-service-646fd4c8b8-qm2hc                                  Started container product-service
50m         Warning   Unhealthy              pod/product-service-646fd4c8b8-954p9                                  Readiness probe failed: Get "http://10.244.2.164:8002/ready": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
49m         Warning   Unhealthy              pod/product-service-646fd4c8b8-8ggmv                                  Readiness probe failed: Get "http://10.244.1.20:8002/ready": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
49m         Warning   Unhealthy              pod/product-service-646fd4c8b8-45n6k                                  Readiness probe failed: Get "http://10.244.2.98:8002/ready": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
49m         Warning   BackoffLimitExceeded   job/k6-load-test-spike-product-service-h3-spike-rep1                  Job has reached the specified backoff limit
49m         Normal    Killing                pod/product-service-646fd4c8b8-45n6k                                  Stopping container product-service
49m         Normal    Killing                pod/product-service-646fd4c8b8-954p9                                  Stopping container product-service
49m         Normal    SuccessfulRescale      horizontalpodautoscaler/product-service-hpa-custom                    New size: 3; reason: All metrics below target
49m         Normal    SuccessfulRescale      horizontalpodautoscaler/product-service-hpa-custom                    New size: 2; reason: All metrics below target
49m         Normal    Killing                pod/product-service-646fd4c8b8-8ggmv                                  Stopping container product-service
48m         Normal    Killing                pod/product-service-646fd4c8b8-qm2hc                                  Stopping container product-service
48m         Normal    SuccessfulRescale      horizontalpodautoscaler/product-service-hpa-custom                    New size: 1; reason: All metrics below target
48m         Normal    ScalingReplicaSet      deployment/product-service                                            Scaled down replica set product-service-646fd4c8b8 from 2 to 1
40m         Normal    SuccessfulCreate       job/k6-load-test-oscillating-product-service-h3-oscillating-rep1      Created pod: k6-load-test-oscillating-product-service-h3-oscillating-rexnm5v
40m         Normal    Pulling                pod/k6-load-test-oscillating-product-service-h3-oscillating-rexnm5v   Pulling image "grafana/k6:latest"
40m         Normal    Scheduled              pod/k6-load-test-oscillating-product-service-h3-oscillating-rexnm5v   Successfully assigned ecommerce/k6-load-test-oscillating-product-service-h3-oscillating-rexnm5v to aks-userpool-16719200-vmss000011
40m         Normal    Pulled                 pod/k6-load-test-oscillating-product-service-h3-oscillating-rexnm5v   Successfully pulled image "grafana/k6:latest" in 1.496s (1.496s including waiting). Image size: 36750082 bytes.
40m         Normal    Created                pod/k6-load-test-oscillating-product-service-h3-oscillating-rexnm5v   Created container: k6
40m         Normal    Started                pod/k6-load-test-oscillating-product-service-h3-oscillating-rexnm5v   Started container k6
39m         Normal    Scheduled              pod/product-service-646fd4c8b8-zhjzm                                  Successfully assigned ecommerce/product-service-646fd4c8b8-zhjzm to aks-userpool-16719200-vmss000010
39m         Normal    SuccessfulCreate       replicaset/product-service-646fd4c8b8                                 Created pod: product-service-646fd4c8b8-zhjzm
39m         Normal    Pulling                pod/product-service-646fd4c8b8-zhjzm                                  Pulling image "ecommerce.azurecr.io/product-service:latest"
39m         Normal    Pulled                 pod/product-service-646fd4c8b8-zhjzm                                  Successfully pulled image "ecommerce.azurecr.io/product-service:latest" in 191ms (191ms including waiting). Image size: 114682246 bytes.
39m         Normal    Created                pod/product-service-646fd4c8b8-zhjzm                                  Created container: product-service
39m         Normal    Started                pod/product-service-646fd4c8b8-zhjzm                                  Started container product-service
38m         Normal    SuccessfulDelete       replicaset/product-service-646fd4c8b8                                 Deleted pod: product-service-646fd4c8b8-zhjzm
38m         Normal    Killing                pod/product-service-646fd4c8b8-zhjzm                                  Stopping container product-service
38m         Warning   Unhealthy              pod/product-service-646fd4c8b8-zhjzm                                  Readiness probe failed: Get "http://10.244.2.233:8002/ready": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
37m         Warning   Unhealthy              pod/product-service-646fd4c8b8-zhjzm                                  Readiness probe failed: Get "http://10.244.2.233:8002/ready": dial tcp 10.244.2.233:8002: connect: connection refused
