LAST SEEN   TYPE      REASON                 OBJECT                                                                MESSAGE
16m         Normal    Scheduled              pod/auth-service-88b4cd688-gls2d                                      Successfully assigned ecommerce/auth-service-88b4cd688-gls2d to aks-userpool-16719200-vmss000011
16m         Normal    Scheduled              pod/auth-service-88b4cd688-hkvdp                                      Successfully assigned ecommerce/auth-service-88b4cd688-hkvdp to aks-userpool-16719200-vmss000010
16m         Normal    Scheduled              pod/auth-service-88b4cd688-llnjp                                      Successfully assigned ecommerce/auth-service-88b4cd688-llnjp to aks-userpool-16719200-vmss000011
16m         Normal    ScalingReplicaSet      deployment/auth-service                                               Scaled up replica set auth-service-88b4cd688 from 1 to 4
16m         Normal    SuccessfulCreate       replicaset/auth-service-88b4cd688                                     Created pod: auth-service-88b4cd688-gls2d
16m         Normal    Pulled                 pod/auth-service-88b4cd688-gls2d                                      Successfully pulled image "ecommerce.azurecr.io/auth-service:latest" in 404ms (404ms including waiting). Image size: 129968897 bytes.
16m         Normal    Pulling                pod/auth-service-88b4cd688-gls2d                                      Pulling image "ecommerce.azurecr.io/auth-service:latest"
16m         Normal    Created                pod/auth-service-88b4cd688-gls2d                                      Created container: auth-service
16m         Normal    Started                pod/auth-service-88b4cd688-gls2d                                      Started container auth-service
16m         Normal    Pulling                pod/auth-service-88b4cd688-hkvdp                                      Pulling image "ecommerce.azurecr.io/auth-service:latest"
16m         Normal    Started                pod/auth-service-88b4cd688-llnjp                                      Started container auth-service
16m         Normal    Created                pod/auth-service-88b4cd688-llnjp                                      Created container: auth-service
16m         Normal    Pulled                 pod/auth-service-88b4cd688-hkvdp                                      Successfully pulled image "ecommerce.azurecr.io/auth-service:latest" in 308ms (308ms including waiting). Image size: 129968897 bytes.
16m         Normal    Created                pod/auth-service-88b4cd688-hkvdp                                      Created container: auth-service
16m         Normal    Pulled                 pod/auth-service-88b4cd688-llnjp                                      Successfully pulled image "ecommerce.azurecr.io/auth-service:latest" in 408ms (408ms including waiting). Image size: 129968897 bytes.
16m         Normal    Pulling                pod/auth-service-88b4cd688-llnjp                                      Pulling image "ecommerce.azurecr.io/auth-service:latest"
16m         Normal    Started                pod/auth-service-88b4cd688-hkvdp                                      Started container auth-service
14m         Normal    ScalingReplicaSet      deployment/auth-service                                               Scaled up replica set auth-service-88b4cd688 from 4 to 5
14m         Normal    SuccessfulRescale      horizontalpodautoscaler/auth-service-hpa-tuned                        New size: 5; reason: cpu resource utilization (percentage of request) above target
14m         Normal    Scheduled              pod/auth-service-88b4cd688-7qv9z                                      Successfully assigned ecommerce/auth-service-88b4cd688-7qv9z to aks-userpool-16719200-vmss000011
14m         Normal    Pulling                pod/auth-service-88b4cd688-7qv9z                                      Pulling image "ecommerce.azurecr.io/auth-service:latest"
14m         Normal    Pulled                 pod/auth-service-88b4cd688-7qv9z                                      Successfully pulled image "ecommerce.azurecr.io/auth-service:latest" in 190ms (190ms including waiting). Image size: 129968897 bytes.
14m         Normal    Created                pod/auth-service-88b4cd688-7qv9z                                      Created container: auth-service
14m         Normal    Started                pod/auth-service-88b4cd688-7qv9z                                      Started container auth-service
5m33s       Warning   BackoffLimitExceeded   job/k6-auth-test-spike-auth-service-h2-spike-rep1                     Job has reached the specified backoff limit
5m16s       Normal    Killing                pod/auth-service-88b4cd688-7qv9z                                      Stopping container auth-service
5m16s       Normal    SuccessfulDelete       replicaset/auth-service-88b4cd688                                     Deleted pod: auth-service-88b4cd688-7qv9z
5m16s       Normal    SuccessfulDelete       replicaset/auth-service-88b4cd688                                     Deleted pod: auth-service-88b4cd688-gls2d
5m16s       Normal    Killing                pod/auth-service-88b4cd688-gls2d                                      Stopping container auth-service
5m16s       Normal    SuccessfulRescale      horizontalpodautoscaler/auth-service-hpa-tuned                        New size: 3; reason: All metrics below target
4m46s       Normal    Killing                pod/auth-service-88b4cd688-hkvdp                                      Stopping container auth-service
4m46s       Normal    SuccessfulRescale      horizontalpodautoscaler/auth-service-hpa-tuned                        New size: 2; reason: All metrics below target
4m16s       Normal    Killing                pod/auth-service-88b4cd688-llnjp                                      Stopping container auth-service
4m16s       Normal    SuccessfulRescale      horizontalpodautoscaler/auth-service-hpa-tuned                        New size: 1; reason: All metrics below target
4m16s       Normal    ScalingReplicaSet      deployment/auth-service                                               (combined from similar events): Scaled down replica set auth-service-88b4cd688 from 2 to 1
