LAST SEEN   TYPE      REASON                 OBJECT                                                                MESSAGE
25m         Normal    SuccessfulRescale      horizontalpodautoscaler/auth-service-hpa-custom                       New size: 3; reason: All metrics below target
25m         Warning   BackoffLimitExceeded   job/k6-auth-test-oscillating-auth-service-h3-oscillating-rep1         Job has reached the specified backoff limit
25m         Normal    SuccessfulRescale      horizontalpodautoscaler/auth-service-hpa-custom                       New size: 2; reason: All metrics below target
25m         Normal    ScalingReplicaSet      deployment/auth-service                                               Scaled down replica set auth-service-88b4cd688 from 3 to 2
25m         Warning   Unhealthy              pod/auth-service-88b4cd688-ffm55                                      Readiness probe failed: Get "http://10.244.2.59:8001/ready": dial tcp 10.244.2.59:8001: connect: connection refused
25m         Normal    Killing                pod/auth-service-88b4cd688-ffm55                                      Stopping container auth-service
24m         Normal    SuccessfulRescale      horizontalpodautoscaler/auth-service-hpa-custom                       New size: 1; reason: All metrics below target
24m         Normal    ScalingReplicaSet      deployment/auth-service                                               Scaled down replica set auth-service-88b4cd688 from 2 to 1
24m         Normal    Killing                pod/auth-service-88b4cd688-7xvfp                                      Stopping container auth-service
17m         Normal    ScaledObjectReady      scaledobject/auth-service-keda                                        ScaledObject is ready for scaling
17m         Normal    KEDAScalersStarted     scaledobject/auth-service-keda                                        Scaler prometheus is built
17m         Normal    KEDAScalersStarted     scaledobject/auth-service-keda                                        Started scalers watch
15m         Normal    Scheduled              pod/k6-auth-test-gradual-auth-service-k1-gradual-rep1-2qxdc           Successfully assigned ecommerce/k6-auth-test-gradual-auth-service-k1-gradual-rep1-2qxdc to aks-userpool-16719200-vmss000010
15m         Normal    SuccessfulCreate       job/k6-auth-test-gradual-auth-service-k1-gradual-rep1                 Created pod: k6-auth-test-gradual-auth-service-k1-gradual-rep1-2qxdc
15m         Normal    Pulling                pod/k6-auth-test-gradual-auth-service-k1-gradual-rep1-2qxdc           Pulling image "grafana/k6:latest"
15m         Normal    Created                pod/k6-auth-test-gradual-auth-service-k1-gradual-rep1-2qxdc           Created container: k6
15m         Normal    Started                pod/k6-auth-test-gradual-auth-service-k1-gradual-rep1-2qxdc           Started container k6
15m         Normal    Pulled                 pod/k6-auth-test-gradual-auth-service-k1-gradual-rep1-2qxdc           Successfully pulled image "grafana/k6:latest" in 1.366s (1.366s including waiting). Image size: 36750082 bytes.
14m         Normal    Scheduled              pod/auth-service-88b4cd688-27gxx                                      Successfully assigned ecommerce/auth-service-88b4cd688-27gxx to aks-userpool-16719200-vmss000011
14m         Normal    SuccessfulCreate       replicaset/auth-service-88b4cd688                                     Created pod: auth-service-88b4cd688-27gxx
14m         Normal    SuccessfulRescale      horizontalpodautoscaler/keda-hpa-auth-service-keda                    New size: 2; reason: external metric s0-prometheus(&LabelSelector{MatchLabels:map[string]string{scaledobject.keda.sh/name: auth-service-keda,},MatchExpressions:[]LabelSelectorRequirement{},}) above target
14m         Normal    Pulling                pod/auth-service-88b4cd688-27gxx                                      Pulling image "ecommerce.azurecr.io/auth-service:latest"
14m         Normal    ScalingReplicaSet      deployment/auth-service                                               Scaled up replica set auth-service-88b4cd688 from 1 to 2
14m         Normal    Pulled                 pod/auth-service-88b4cd688-27gxx                                      Successfully pulled image "ecommerce.azurecr.io/auth-service:latest" in 239ms (239ms including waiting). Image size: 129968897 bytes.
14m         Normal    Started                pod/auth-service-88b4cd688-27gxx                                      Started container auth-service
14m         Normal    Created                pod/auth-service-88b4cd688-27gxx                                      Created container: auth-service
14m         Normal    Pulling                pod/auth-service-88b4cd688-4wznm                                      Pulling image "ecommerce.azurecr.io/auth-service:latest"
14m         Normal    ScalingReplicaSet      deployment/auth-service                                               Scaled up replica set auth-service-88b4cd688 from 2 to 3
14m         Normal    Pulled                 pod/auth-service-88b4cd688-4wznm                                      Successfully pulled image "ecommerce.azurecr.io/auth-service:latest" in 114ms (114ms including waiting). Image size: 129968897 bytes.
