LAST SEEN   TYPE      REASON                 OBJECT                                                                MESSAGE
17m         Normal    SuccessfulRescale      horizontalpodautoscaler/keda-hpa-auth-service-keda                    New size: 2; reason: external metric s0-prometheus(&LabelSelector{MatchLabels:map[string]string{scaledobject.keda.sh/name: auth-service-keda,},MatchExpressions:[]LabelSelectorRequirement{},}) above target
17m         Normal    Scheduled              pod/auth-service-88b4cd688-nn2ml                                      Successfully assigned ecommerce/auth-service-88b4cd688-nn2ml to aks-userpool-16719200-vmss000011
17m         Normal    Pulled                 pod/auth-service-88b4cd688-nn2ml                                      Successfully pulled image "ecommerce.azurecr.io/auth-service:latest" in 227ms (227ms including waiting). Image size: 129968897 bytes.
17m         Normal    Pulling                pod/auth-service-88b4cd688-nn2ml                                      Pulling image "ecommerce.azurecr.io/auth-service:latest"
17m         Normal    Started                pod/auth-service-88b4cd688-nn2ml                                      Started container auth-service
17m         Normal    Created                pod/auth-service-88b4cd688-nn2ml                                      Created container: auth-service
16m         Normal    SuccessfulRescale      horizontalpodautoscaler/keda-hpa-auth-service-keda                    New size: 3; reason: external metric s0-prometheus(&LabelSelector{MatchLabels:map[string]string{scaledobject.keda.sh/name: auth-service-keda,},MatchExpressions:[]LabelSelectorRequirement{},}) above target
16m         Normal    Scheduled              pod/auth-service-88b4cd688-76kc9                                      Successfully assigned ecommerce/auth-service-88b4cd688-76kc9 to aks-userpool-16719200-vmss000011
16m         Normal    Pulling                pod/auth-service-88b4cd688-76kc9                                      Pulling image "ecommerce.azurecr.io/auth-service:latest"
16m         Normal    Started                pod/auth-service-88b4cd688-76kc9                                      Started container auth-service
16m         Normal    Pulled                 pod/auth-service-88b4cd688-76kc9                                      Successfully pulled image "ecommerce.azurecr.io/auth-service:latest" in 106ms (106ms including waiting). Image size: 129968897 bytes.
16m         Normal    Created                pod/auth-service-88b4cd688-76kc9                                      Created container: auth-service
15m         Normal    Pulled                 pod/auth-service-88b4cd688-xmk6k                                      Successfully pulled image "ecommerce.azurecr.io/auth-service:latest" in 98ms (98ms including waiting). Image size: 129968897 bytes.
15m         Normal    Pulling                pod/auth-service-88b4cd688-xmk6k                                      Pulling image "ecommerce.azurecr.io/auth-service:latest"
15m         Normal    SuccessfulRescale      horizontalpodautoscaler/keda-hpa-auth-service-keda                    New size: 5; reason: external metric s0-prometheus(&LabelSelector{MatchLabels:map[string]string{scaledobject.keda.sh/name: auth-service-keda,},MatchExpressions:[]LabelSelectorRequirement{},}) above target
15m         Normal    Scheduled              pod/auth-service-88b4cd688-ghbfx                                      Successfully assigned ecommerce/auth-service-88b4cd688-ghbfx to aks-userpool-16719200-vmss000011
15m         Normal    Pulling                pod/auth-service-88b4cd688-ghbfx                                      Pulling image "ecommerce.azurecr.io/auth-service:latest"
15m         Normal    Scheduled              pod/auth-service-88b4cd688-xmk6k                                      Successfully assigned ecommerce/auth-service-88b4cd688-xmk6k to aks-userpool-16719200-vmss000010
15m         Normal    Pulled                 pod/auth-service-88b4cd688-ghbfx                                      Successfully pulled image "ecommerce.azurecr.io/auth-service:latest" in 179ms (179ms including waiting). Image size: 129968897 bytes.
15m         Normal    Created                pod/auth-service-88b4cd688-ghbfx                                      Created container: auth-service
15m         Normal    Started                pod/auth-service-88b4cd688-ghbfx                                      Started container auth-service
15m         Normal    Started                pod/auth-service-88b4cd688-xmk6k                                      Started container auth-service
15m         Normal    Created                pod/auth-service-88b4cd688-xmk6k                                      Created container: auth-service
14m         Warning   Unhealthy              pod/auth-service-88b4cd688-t67ms                                      Readiness probe failed: Get "http://10.244.2.139:8001/ready": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
14m         Warning   Unhealthy              pod/auth-service-88b4cd688-nn2ml                                      Readiness probe failed: Get "http://10.244.1.18:8001/ready": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
5m33s       Warning   BackoffLimitExceeded   job/k6-auth-test-oscillating-auth-service-k1-oscillating-rep1         Job has reached the specified backoff limit
106s        Normal    Killing                pod/auth-service-88b4cd688-nn2ml                                      Stopping container auth-service
106s        Normal    SuccessfulRescale      horizontalpodautoscaler/keda-hpa-auth-service-keda                    New size: 4; reason: All metrics below target
106s        Normal    SuccessfulDelete       replicaset/auth-service-88b4cd688                                     Deleted pod: auth-service-88b4cd688-nn2ml
106s        Normal    ScalingReplicaSet      deployment/auth-service                                               Scaled down replica set auth-service-88b4cd688 from 5 to 4
76s         Normal    ScalingReplicaSet      deployment/auth-service                                               Scaled down replica set auth-service-88b4cd688 from 4 to 3
76s         Normal    SuccessfulRescale      horizontalpodautoscaler/keda-hpa-auth-service-keda                    New size: 3; reason: All metrics below target
76s         Normal    SuccessfulDelete       replicaset/auth-service-88b4cd688                                     Deleted pod: auth-service-88b4cd688-xmk6k
76s         Normal    Killing                pod/auth-service-88b4cd688-xmk6k                                      Stopping container auth-service
61s         Normal    SuccessfulDelete       replicaset/auth-service-88b4cd688                                     Deleted pod: auth-service-88b4cd688-76kc9
61s         Normal    Killing                pod/auth-service-88b4cd688-76kc9                                      Stopping container auth-service
61s         Normal    ScalingReplicaSet      deployment/auth-service                                               Scaled down replica set auth-service-88b4cd688 from 3 to 2
61s         Normal    SuccessfulRescale      horizontalpodautoscaler/keda-hpa-auth-service-keda                    New size: 2; reason: All metrics below target
31s         Normal    SuccessfulRescale      horizontalpodautoscaler/keda-hpa-auth-service-keda                    New size: 1; reason: All metrics below target
30s         Normal    Killing                pod/auth-service-88b4cd688-ghbfx                                      Stopping container auth-service
