LAST SEEN   TYPE      REASON                         OBJECT                                                                MESSAGE
31m         Normal    Created                        pod/auth-service-88b4cd688-rdggz                                      Created container: auth-service
31m         Normal    Pulling                        pod/auth-service-88b4cd688-kwh2x                                      Pulling image "ecommerce.azurecr.io/auth-service:latest"
31m         Normal    Created                        pod/auth-service-88b4cd688-kwh2x                                      Created container: auth-service
31m         Normal    Pulling                        pod/auth-service-88b4cd688-t4m8s                                      Pulling image "ecommerce.azurecr.io/auth-service:latest"
31m         Normal    Pulled                         pod/auth-service-88b4cd688-t4m8s                                      Successfully pulled image "ecommerce.azurecr.io/auth-service:latest" in 205ms (205ms including waiting). Image size: 129968897 bytes.
31m         Normal    Created                        pod/auth-service-88b4cd688-t4m8s                                      Created container: auth-service
31m         Normal    Started                        pod/auth-service-88b4cd688-t4m8s                                      Started container auth-service
31m         Normal    Started                        pod/auth-service-88b4cd688-rdggz                                      Started container auth-service
30m         Warning   Unhealthy                      pod/auth-service-88b4cd688-t67ms                                      Readiness probe failed: Get "http://10.244.2.139:8001/ready": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
30m         Warning   Unhealthy                      pod/auth-service-88b4cd688-6l5d2                                      Readiness probe failed: Get "http://10.244.1.75:8001/ready": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
28m         Normal    SuccessfulDelete               replicaset/auth-service-88b4cd688                                     Deleted pod: auth-service-88b4cd688-t4m8s
28m         Normal    Killing                        pod/auth-service-88b4cd688-t4m8s                                      Stopping container auth-service
28m         Normal    Scheduled                      pod/auth-service-88b4cd688-bgsd8                                      Successfully assigned ecommerce/auth-service-88b4cd688-bgsd8 to aks-userpool-16719200-vmss000011
28m         Normal    SuccessfulRescale              horizontalpodautoscaler/auth-service-hpa-tuned                        New size: 5; reason: cpu resource utilization (percentage of request) above target
28m         Normal    Pulled                         pod/auth-service-88b4cd688-bgsd8                                      Successfully pulled image "ecommerce.azurecr.io/auth-service:latest" in 165ms (165ms including waiting). Image size: 129968897 bytes.
28m         Normal    Created                        pod/auth-service-88b4cd688-bgsd8                                      Created container: auth-service
28m         Normal    Started                        pod/auth-service-88b4cd688-bgsd8                                      Started container auth-service
28m         Normal    Pulling                        pod/auth-service-88b4cd688-bgsd8                                      Pulling image "ecommerce.azurecr.io/auth-service:latest"
25m         Warning   BackoffLimitExceeded           job/k6-auth-test-oscillating-auth-service-h2-oscillating-rep1         Job has reached the specified backoff limit
24m         Normal    Killing                        pod/auth-service-88b4cd688-bgsd8                                      Stopping container auth-service
24m         Normal    SuccessfulRescale              horizontalpodautoscaler/auth-service-hpa-tuned                        New size: 4; reason: All metrics below target
