LAST SEEN   TYPE      REASON                         OBJECT                                                          MESSAGE
27m         Warning   BackoffLimitExceeded           job/k6-auth-test-gradual-auth-service-h2-gradual-rep1           Job has reached the specified backoff limit
25m         Normal    Killing                        pod/auth-service-b78f95fd4-jwxwx                                Stopping container auth-service
25m         Normal    SuccessfulDelete               replicaset/auth-service-b78f95fd4                               Deleted pod: auth-service-b78f95fd4-bncch
25m         Normal    Killing                        pod/auth-service-b78f95fd4-bncch                                Stopping container auth-service
25m         Normal    Killing                        pod/auth-service-b78f95fd4-wgx67                                Stopping container auth-service
25m         Normal    SuccessfulRescale              horizontalpodautoscaler/auth-service-hpa-tuned                  New size: 1; reason: All metrics below target
25m         Normal    Killing                        pod/auth-service-b78f95fd4-drwhr                                Stopping container auth-service
25m         Normal    SuccessfulDelete               replicaset/auth-service-b78f95fd4                               Deleted pod: auth-service-b78f95fd4-drwhr
25m         Normal    SuccessfulDelete               replicaset/auth-service-b78f95fd4                               Deleted pod: auth-service-b78f95fd4-wgx67
18m         Normal    Pulling                        pod/k6-auth-test-spike-auth-service-h2-spike-rep1-zf5nb         Pulling image "grafana/k6:latest"
18m         Normal    SuccessfulCreate               job/k6-auth-test-spike-auth-service-h2-spike-rep1               Created pod: k6-auth-test-spike-auth-service-h2-spike-rep1-zf5nb
18m         Normal    Pulled                         pod/k6-auth-test-spike-auth-service-h2-spike-rep1-zf5nb         Successfully pulled image "grafana/k6:latest" in 1.372s (1.372s including waiting). Image size: 36750082 bytes.
18m         Normal    Created                        pod/k6-auth-test-spike-auth-service-h2-spike-rep1-zf5nb         Created container: k6
18m         Normal    Started                        pod/k6-auth-test-spike-auth-service-h2-spike-rep1-zf5nb         Started container k6
17m         Normal    ScalingReplicaSet              deployment/auth-service                                         Scaled up replica set auth-service-b78f95fd4 from 1 to 5
17m         Normal    SuccessfulCreate               replicaset/auth-service-b78f95fd4                               Created pod: auth-service-b78f95fd4-zs5tw
17m         Normal    SuccessfulRescale              horizontalpodautoscaler/auth-service-hpa-tuned                  New size: 5; reason: cpu resource utilization (percentage of request) above target
17m         Normal    Started                        pod/auth-service-b78f95fd4-tn29g                                Started container auth-service
17m         Normal    Pulled                         pod/auth-service-b78f95fd4-fkf8s                                Container image "ecommerce.azurecr.io/auth-service:latest" already present on machine
17m         Normal    Created                        pod/auth-service-b78f95fd4-fkf8s                                Created container: auth-service
17m         Normal    Created                        pod/auth-service-b78f95fd4-tn29g                                Created container: auth-service
17m         Normal    Pulled                         pod/auth-service-b78f95fd4-tn29g                                Container image "ecommerce.azurecr.io/auth-service:latest" already present on machine
17m         Normal    Started                        pod/auth-service-b78f95fd4-fkf8s                                Started container auth-service
17m         Normal    Started                        pod/auth-service-b78f95fd4-4j7kr                                Started container auth-service
17m         Normal    Pulled                         pod/auth-service-b78f95fd4-4j7kr                                Container image "ecommerce.azurecr.io/auth-service:latest" already present on machine
17m         Normal    Created                        pod/auth-service-b78f95fd4-4j7kr                                Created container: auth-service
16m         Warning   Unhealthy                      pod/auth-service-b78f95fd4-fkf8s                                Liveness probe failed: Get "http://10.244.1.37:8001/health": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
16m         Warning   Unhealthy                      pod/auth-service-b78f95fd4-tn29g                                Liveness probe failed: Get "http://10.244.2.161:8001/health": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
14m         Warning   Unhealthy                      pod/auth-service-b78f95fd4-4j7kr                                Liveness probe failed: Get "http://10.244.1.230:8001/health": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
13m         Warning   Unhealthy                      pod/auth-service-b78f95fd4-zs5tw                                Liveness probe failed: Get "http://10.244.1.74:8001/health": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
