LAST SEEN   TYPE      REASON                   OBJECT                                                           MESSAGE
58m         Normal    Pulled                   pod/auth-db-0                                                    Successfully pulled image "postgres:15-alpine" in 16.238s (16.238s including waiting). Image size: 109182173 bytes.
58m         Normal    Created                  pod/order-db-0                                                   Created container: postgres
58m         Normal    Started                  pod/order-db-0                                                   Started container postgres
58m         Normal    Created                  pod/auth-db-0                                                    Created container: postgres
58m         Normal    Started                  pod/auth-db-0                                                    Started container postgres
58m         Normal    Created                  pod/redis-795dff8cc4-7j6tc                                       Created container: redis
58m         Normal    Pulled                   pod/redis-795dff8cc4-7j6tc                                       Successfully pulled image "redis:7-alpine" in 8.174s (8.174s including waiting). Image size: 17253707 bytes.
58m         Normal    Started                  pod/redis-795dff8cc4-7j6tc                                       Started container redis
58m         Normal    Pulled                   pod/auth-service-6f76d48874-pjdd5                                Successfully pulled image "ecommerce.azurecr.io/auth-service:latest" in 158ms (158ms including waiting). Image size: 129968897 bytes.
58m         Normal    Scheduled                pod/payment-service-78b57ddcc5-szk9g                             Successfully assigned ecommerce/payment-service-78b57ddcc5-szk9g to aks-userpool-16719200-vmss000010
58m         Normal    SuccessfulCreate         replicaset/payment-service-78b57ddcc5                            Created pod: payment-service-78b57ddcc5-szk9g
58m         Warning   Unhealthy                pod/order-service-778787b555-7t2cc                               Readiness probe failed: Get "http://10.244.0.165:8004/ready": dial tcp 10.244.0.165:8004: connect: connection refused
58m         Normal    Pulling                  pod/payment-service-78b57ddcc5-szk9g                             Pulling image "ecommerce.azurecr.io/payment-service:latest"
58m         Warning   BackOff                  pod/auth-service-6f76d48874-pjdd5                                Back-off restarting failed container auth-service in pod auth-service-6f76d48874-pjdd5_ecommerce(ecb6582b-a466-4bab-a220-f3534d134b64)
58m         Normal    Pulled                   pod/product-db-0                                                 Successfully pulled image "postgres:15-alpine" in 19.502s (19.502s including waiting). Image size: 109182173 bytes.
58m         Normal    Created                  pod/payment-service-78b57ddcc5-szk9g                             Created container: payment-service
58m         Normal    Started                  pod/payment-service-78b57ddcc5-szk9g                             Started container payment-service
58m         Normal    Pulled                   pod/payment-service-78b57ddcc5-szk9g                             Successfully pulled image "ecommerce.azurecr.io/payment-service:latest" in 5.874s (5.874s including waiting). Image size: 113796253 bytes.
58m         Normal    Created                  pod/product-db-0                                                 Created container: postgres
58m         Normal    Started                  pod/product-db-0                                                 Started container postgres
58m         Warning   BackOff                  pod/order-service-778787b555-7t2cc                               Back-off restarting failed container order-service in pod order-service-778787b555-7t2cc_ecommerce(9a96092c-f743-4870-9b93-3b6cc617a78f)
58m         Normal    Pulled                   pod/product-service-6f66b9867b-bljpn                             Successfully pulled image "ecommerce.azurecr.io/product-service:latest" in 2.34s (2.34s including waiting). Image size: 114682246 bytes.
58m         Normal    Pulling                  pod/auth-service-6f76d48874-pjdd5                                Pulling image "ecommerce.azurecr.io/auth-service:latest"
58m         Normal    Created                  pod/auth-service-6f76d48874-pjdd5                                Created container: auth-service
58m         Normal    Pulled                   pod/auth-service-6f76d48874-pjdd5                                Successfully pulled image "ecommerce.azurecr.io/auth-service:latest" in 163ms (163ms including waiting). Image size: 129968897 bytes.
58m         Normal    Started                  pod/auth-service-6f76d48874-pjdd5                                Started container auth-service
57m         Normal    Pulled                   pod/order-service-778787b555-7t2cc                               Container image "ecommerce.azurecr.io/order-service:latest" already present on machine
57m         Normal    Started                  pod/order-service-778787b555-7t2cc                               Started container order-service
