LAST SEEN   TYPE      REASON                 OBJECT                                                                MESSAGE
38m         Normal    Pulled                 pod/k6-auth-test-gradual-auth-service-k1-gradual-rep1-2qxdc           Successfully pulled image "grafana/k6:latest" in 1.366s (1.366s including waiting). Image size: 36750082 bytes.
38m         Normal    Created                pod/k6-auth-test-gradual-auth-service-k1-gradual-rep1-2qxdc           Created container: k6
38m         Normal    Started                pod/k6-auth-test-gradual-auth-service-k1-gradual-rep1-2qxdc           Started container k6
37m         Normal    SuccessfulCreate       replicaset/auth-service-88b4cd688                                     Created pod: auth-service-88b4cd688-27gxx
37m         Normal    Scheduled              pod/auth-service-88b4cd688-27gxx                                      Successfully assigned ecommerce/auth-service-88b4cd688-27gxx to aks-userpool-16719200-vmss000011
37m         Normal    Pulling                pod/auth-service-88b4cd688-27gxx                                      Pulling image "ecommerce.azurecr.io/auth-service:latest"
37m         Normal    Pulled                 pod/auth-service-88b4cd688-27gxx                                      Successfully pulled image "ecommerce.azurecr.io/auth-service:latest" in 239ms (239ms including waiting). Image size: 129968897 bytes.
37m         Normal    SuccessfulRescale      horizontalpodautoscaler/keda-hpa-auth-service-keda                    New size: 2; reason: external metric s0-prometheus(&LabelSelector{MatchLabels:map[string]string{scaledobject.keda.sh/name: auth-service-keda,},MatchExpressions:[]LabelSelectorRequirement{},}) above target
37m         Normal    Created                pod/auth-service-88b4cd688-27gxx                                      Created container: auth-service
37m         Normal    Started                pod/auth-service-88b4cd688-27gxx                                      Started container auth-service
37m         Normal    SuccessfulCreate       replicaset/auth-service-88b4cd688                                     Created pod: auth-service-88b4cd688-4wznm
37m         Normal    SuccessfulRescale      horizontalpodautoscaler/keda-hpa-auth-service-keda                    New size: 3; reason: external metric s0-prometheus(&LabelSelector{MatchLabels:map[string]string{scaledobject.keda.sh/name: auth-service-keda,},MatchExpressions:[]LabelSelectorRequirement{},}) above target
37m         Normal    Created                pod/auth-service-88b4cd688-4wznm                                      Created container: auth-service
37m         Normal    Scheduled              pod/auth-service-88b4cd688-4wznm                                      Successfully assigned ecommerce/auth-service-88b4cd688-4wznm to aks-userpool-16719200-vmss000011
37m         Normal    Pulled                 pod/auth-service-88b4cd688-4wznm                                      Successfully pulled image "ecommerce.azurecr.io/auth-service:latest" in 114ms (114ms including waiting). Image size: 129968897 bytes.
37m         Normal    Pulling                pod/auth-service-88b4cd688-4wznm                                      Pulling image "ecommerce.azurecr.io/auth-service:latest"
37m         Normal    Started                pod/auth-service-88b4cd688-4wznm                                      Started container auth-service
34m         Normal    SuccessfulRescale      horizontalpodautoscaler/keda-hpa-auth-service-keda                    New size: 4; reason: external metric s0-prometheus(&LabelSelector{MatchLabels:map[string]string{scaledobject.keda.sh/name: auth-service-keda,},MatchExpressions:[]LabelSelectorRequirement{},}) above target
34m         Normal    SuccessfulCreate       replicaset/auth-service-88b4cd688                                     Created pod: auth-service-88b4cd688-nj7z8
34m         Normal    ScalingReplicaSet      deployment/auth-service                                               Scaled up replica set auth-service-88b4cd688 from 3 to 4
34m         Normal    Scheduled              pod/auth-service-88b4cd688-nj7z8                                      Successfully assigned ecommerce/auth-service-88b4cd688-nj7z8 to aks-userpool-16719200-vmss000010
34m         Normal    Pulling                pod/auth-service-88b4cd688-nj7z8                                      Pulling image "ecommerce.azurecr.io/auth-service:latest"
34m         Normal    Pulled                 pod/auth-service-88b4cd688-nj7z8                                      Successfully pulled image "ecommerce.azurecr.io/auth-service:latest" in 156ms (156ms including waiting). Image size: 129968897 bytes.
34m         Normal    Created                pod/auth-service-88b4cd688-nj7z8                                      Created container: auth-service
34m         Normal    Started                pod/auth-service-88b4cd688-nj7z8                                      Started container auth-service
33m         Normal    Scheduled              pod/auth-service-88b4cd688-ptjgp                                      Successfully assigned ecommerce/auth-service-88b4cd688-ptjgp to aks-userpool-16719200-vmss000011
33m         Normal    SuccessfulRescale      horizontalpodautoscaler/keda-hpa-auth-service-keda                    New size: 5; reason: external metric s0-prometheus(&LabelSelector{MatchLabels:map[string]string{scaledobject.keda.sh/name: auth-service-keda,},MatchExpressions:[]LabelSelectorRequirement{},}) above target
33m         Normal    Pulled                 pod/auth-service-88b4cd688-ptjgp                                      Successfully pulled image "ecommerce.azurecr.io/auth-service:latest" in 107ms (107ms including waiting). Image size: 129968897 bytes.
33m         Normal    Pulling                pod/auth-service-88b4cd688-ptjgp                                      Pulling image "ecommerce.azurecr.io/auth-service:latest"
33m         Normal    Created                pod/auth-service-88b4cd688-ptjgp                                      Created container: auth-service
33m         Normal    Started                pod/auth-service-88b4cd688-ptjgp                                      Started container auth-service
26m         Normal    Completed              job/k6-auth-test-gradual-auth-service-k1-gradual-rep1                 Job completed
22m         Normal    KEDAScalersStarted     scaledobject/auth-service-keda                                        Scaler prometheus is built
22m         Normal    SuccessfulRescale      horizontalpodautoscaler/keda-hpa-auth-service-keda                    New size: 4; reason: All metrics below target
22m         Normal    SuccessfulDelete       replicaset/auth-service-88b4cd688                                     Deleted pod: auth-service-88b4cd688-ptjgp
22m         Normal    Killing                pod/auth-service-88b4cd688-ptjgp                                      Stopping container auth-service
21m         Warning   ScaledObjectDeleted    scaledobject/auth-service-keda                                        ScaledObject was deleted
21m         Normal    KEDAScalersStopped     scaledobject/auth-service-keda                                        Stopped scalers watch
21m         Normal    Killing                pod/auth-service-88b4cd688-27gxx                                      Stopping container auth-service
21m         Normal    SuccessfulDelete       replicaset/auth-service-88b4cd688                                     Deleted pod: auth-service-88b4cd688-nj7z8
21m         Normal    ScalingReplicaSet      deployment/auth-service                                               Scaled down replica set auth-service-88b4cd688 from 4 to 1
21m         Normal    Killing                pod/auth-service-88b4cd688-nj7z8                                      Stopping container auth-service
21m         Normal    Killing                pod/auth-service-88b4cd688-4wznm                                      Stopping container auth-service
19m         Normal    ScaledObjectReady      scaledobject/auth-service-keda                                        ScaledObject is ready for scaling
19m         Normal    KEDAScalersStarted     scaledobject/auth-service-keda                                        Started scalers watch
19m         Normal    KEDAScalersStarted     scaledobject/auth-service-keda                                        Scaler prometheus is built
18m         Normal    SuccessfulCreate       job/k6-auth-test-spike-auth-service-k1-spike-rep1                     Created pod: k6-auth-test-spike-auth-service-k1-spike-rep1-d9c5z
18m         Normal    Pulling                pod/k6-auth-test-spike-auth-service-k1-spike-rep1-d9c5z               Pulling image "grafana/k6:latest"
18m         Normal    Scheduled              pod/k6-auth-test-spike-auth-service-k1-spike-rep1-d9c5z               Successfully assigned ecommerce/k6-auth-test-spike-auth-service-k1-spike-rep1-d9c5z to aks-userpool-16719200-vmss000010
18m         Normal    Pulled                 pod/k6-auth-test-spike-auth-service-k1-spike-rep1-d9c5z               Successfully pulled image "grafana/k6:latest" in 1.563s (1.563s including waiting). Image size: 36750082 bytes.
18m         Normal    Created                pod/k6-auth-test-spike-auth-service-k1-spike-rep1-d9c5z               Created container: k6
18m         Normal    Started                pod/k6-auth-test-spike-auth-service-k1-spike-rep1-d9c5z               Started container k6
17m         Normal    Scheduled              pod/auth-service-88b4cd688-t974w                                      Successfully assigned ecommerce/auth-service-88b4cd688-t974w to aks-userpool-16719200-vmss000011
17m         Normal    ScalingReplicaSet      deployment/auth-service                                               Scaled up replica set auth-service-88b4cd688 from 1 to 2
17m         Normal    SuccessfulRescale      horizontalpodautoscaler/keda-hpa-auth-service-keda                    New size: 2; reason: external metric s0-prometheus(&LabelSelector{MatchLabels:map[string]string{scaledobject.keda.sh/name: auth-service-keda,},MatchExpressions:[]LabelSelectorRequirement{},}) above target
17m         Normal    SuccessfulCreate       replicaset/auth-service-88b4cd688                                     Created pod: auth-service-88b4cd688-t974w
17m         Normal    Started                pod/auth-service-88b4cd688-t974w                                      Started container auth-service
17m         Normal    Created                pod/auth-service-88b4cd688-t974w                                      Created container: auth-service
17m         Normal    Pulled                 pod/auth-service-88b4cd688-t974w                                      Successfully pulled image "ecommerce.azurecr.io/auth-service:latest" in 259ms (259ms including waiting). Image size: 129968897 bytes.
17m         Normal    Pulling                pod/auth-service-88b4cd688-t974w                                      Pulling image "ecommerce.azurecr.io/auth-service:latest"
15m         Normal    ScalingReplicaSet      deployment/auth-service                                               Scaled up replica set auth-service-88b4cd688 from 2 to 3
15m         Normal    Scheduled              pod/auth-service-88b4cd688-kw4tc                                      Successfully assigned ecommerce/auth-service-88b4cd688-kw4tc to aks-userpool-16719200-vmss000011
15m         Normal    SuccessfulCreate       replicaset/auth-service-88b4cd688                                     Created pod: auth-service-88b4cd688-kw4tc
15m         Normal    SuccessfulRescale      horizontalpodautoscaler/keda-hpa-auth-service-keda                    New size: 3; reason: external metric s0-prometheus(&LabelSelector{MatchLabels:map[string]string{scaledobject.keda.sh/name: auth-service-keda,},MatchExpressions:[]LabelSelectorRequirement{},}) above target
15m         Normal    Started                pod/auth-service-88b4cd688-kw4tc                                      Started container auth-service
15m         Normal    Created                pod/auth-service-88b4cd688-kw4tc                                      Created container: auth-service
15m         Normal    Pulling                pod/auth-service-88b4cd688-kw4tc                                      Pulling image "ecommerce.azurecr.io/auth-service:latest"
15m         Normal    Pulled                 pod/auth-service-88b4cd688-kw4tc                                      Successfully pulled image "ecommerce.azurecr.io/auth-service:latest" in 195ms (195ms including waiting). Image size: 129968897 bytes.
14m         Normal    SuccessfulRescale      horizontalpodautoscaler/keda-hpa-auth-service-keda                    New size: 5; reason: external metric s0-prometheus(&LabelSelector{MatchLabels:map[string]string{scaledobject.keda.sh/name: auth-service-keda,},MatchExpressions:[]LabelSelectorRequirement{},}) above target
14m         Normal    Scheduled              pod/auth-service-88b4cd688-8j5k4                                      Successfully assigned ecommerce/auth-service-88b4cd688-8j5k4 to aks-userpool-16719200-vmss000011
14m         Normal    Scheduled              pod/auth-service-88b4cd688-gjg79                                      Successfully assigned ecommerce/auth-service-88b4cd688-gjg79 to aks-userpool-16719200-vmss000010
14m         Normal    Started                pod/auth-service-88b4cd688-8j5k4                                      Started container auth-service
14m         Normal    Started                pod/auth-service-88b4cd688-gjg79                                      Started container auth-service
14m         Normal    Pulled                 pod/auth-service-88b4cd688-8j5k4                                      Successfully pulled image "ecommerce.azurecr.io/auth-service:latest" in 132ms (132ms including waiting). Image size: 129968897 bytes.
14m         Normal    Pulling                pod/auth-service-88b4cd688-gjg79                                      Pulling image "ecommerce.azurecr.io/auth-service:latest"
14m         Normal    Pulled                 pod/auth-service-88b4cd688-gjg79                                      Successfully pulled image "ecommerce.azurecr.io/auth-service:latest" in 149ms (149ms including waiting). Image size: 129968897 bytes.
14m         Normal    Created                pod/auth-service-88b4cd688-gjg79                                      Created container: auth-service
14m         Normal    Pulling                pod/auth-service-88b4cd688-8j5k4                                      Pulling image "ecommerce.azurecr.io/auth-service:latest"
14m         Normal    Created                pod/auth-service-88b4cd688-8j5k4                                      Created container: auth-service
14m         Warning   Unhealthy              pod/auth-service-88b4cd688-t974w                                      Readiness probe failed: Get "http://10.244.1.208:8001/ready": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
14m         Warning   Unhealthy              pod/auth-service-88b4cd688-t67ms                                      Readiness probe failed: Get "http://10.244.2.139:8001/ready": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
5m34s       Warning   BackoffLimitExceeded   job/k6-auth-test-spike-auth-service-k1-spike-rep1                     Job has reached the specified backoff limit
105s        Normal    ScalingReplicaSet      deployment/auth-service                                               Scaled down replica set auth-service-88b4cd688 from 5 to 4
105s        Normal    SuccessfulRescale      horizontalpodautoscaler/keda-hpa-auth-service-keda                    New size: 4; reason: All metrics below target
104s        Normal    SuccessfulDelete       replicaset/auth-service-88b4cd688                                     Deleted pod: auth-service-88b4cd688-8j5k4
104s        Normal    Killing                pod/auth-service-88b4cd688-8j5k4                                      Stopping container auth-service
74s         Normal    Killing                pod/auth-service-88b4cd688-gjg79                                      Stopping container auth-service
74s         Normal    SuccessfulDelete       replicaset/auth-service-88b4cd688                                     Deleted pod: auth-service-88b4cd688-gjg79
74s         Normal    ScalingReplicaSet      deployment/auth-service                                               Scaled down replica set auth-service-88b4cd688 from 4 to 3
74s         Normal    SuccessfulRescale      horizontalpodautoscaler/keda-hpa-auth-service-keda                    New size: 3; reason: All metrics below target
59s         Normal    ScalingReplicaSet      deployment/auth-service                                               Scaled down replica set auth-service-88b4cd688 from 3 to 2
59s         Normal    SuccessfulDelete       replicaset/auth-service-88b4cd688                                     Deleted pod: auth-service-88b4cd688-t974w
59s         Normal    Killing                pod/auth-service-88b4cd688-t974w                                      Stopping container auth-service
59s         Normal    SuccessfulRescale      horizontalpodautoscaler/keda-hpa-auth-service-keda                    New size: 2; reason: All metrics below target
29s         Normal    Killing                pod/auth-service-88b4cd688-kw4tc                                      Stopping container auth-service
29s         Normal    SuccessfulRescale      horizontalpodautoscaler/keda-hpa-auth-service-keda                    New size: 1; reason: All metrics below target
