LAST SEEN   TYPE      REASON                 OBJECT                                                                MESSAGE
8m59s       Normal    Pulling                pod/auth-service-88b4cd688-ncktz                                      Pulling image "ecommerce.azurecr.io/auth-service:latest"
8m59s       Normal    Pulled                 pod/auth-service-88b4cd688-ncktz                                      Successfully pulled image "ecommerce.azurecr.io/auth-service:latest" in 284ms (284ms including waiting). Image size: 129968897 bytes.
8m59s       Normal    Started                pod/auth-service-88b4cd688-ncktz                                      Started container auth-service
8m59s       Normal    Created                pod/auth-service-88b4cd688-ncktz                                      Created container: auth-service
8m59s       Normal    Pulling                pod/auth-service-88b4cd688-sr72z                                      Pulling image "ecommerce.azurecr.io/auth-service:latest"
8m45s       Warning   Unhealthy              pod/auth-service-88b4cd688-t67ms                                      Readiness probe failed: Get "http://10.244.2.139:8001/ready": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
8m34s       Warning   Unhealthy              pod/auth-service-88b4cd688-7xvfp                                      Readiness probe failed: Get "http://10.244.1.47:8001/ready": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
6m15s       Normal    ScalingReplicaSet      deployment/auth-service                                               Scaled down replica set auth-service-88b4cd688 from 5 to 4
6m15s       Normal    SuccessfulDelete       replicaset/auth-service-88b4cd688                                     Deleted pod: auth-service-88b4cd688-ncktz
6m15s       Normal    Killing                pod/auth-service-88b4cd688-ncktz                                      Stopping container auth-service
6m15s       Normal    SuccessfulRescale      horizontalpodautoscaler/auth-service-hpa-custom                       New size: 4; reason: All metrics below target
5m44s       Normal    Killing                pod/auth-service-88b4cd688-sr72z                                      Stopping container auth-service
5m44s       Normal    ScalingReplicaSet      deployment/auth-service                                               Scaled down replica set auth-service-88b4cd688 from 4 to 3
5m44s       Normal    SuccessfulRescale      horizontalpodautoscaler/auth-service-hpa-custom                       New size: 3; reason: All metrics below target
5m33s       Warning   BackoffLimitExceeded   job/k6-auth-test-oscillating-auth-service-h3-oscillating-rep1         Job has reached the specified backoff limit
5m29s       Normal    ScalingReplicaSet      deployment/auth-service                                               Scaled down replica set auth-service-88b4cd688 from 3 to 2
5m29s       Normal    Killing                pod/auth-service-88b4cd688-ffm55                                      Stopping container auth-service
5m29s       Warning   Unhealthy              pod/auth-service-88b4cd688-ffm55                                      Readiness probe failed: Get "http://10.244.2.59:8001/ready": dial tcp 10.244.2.59:8001: connect: connection refused
5m29s       Normal    SuccessfulRescale      horizontalpodautoscaler/auth-service-hpa-custom                       New size: 2; reason: All metrics below target
5m14s       Normal    Killing                pod/auth-service-88b4cd688-7xvfp                                      Stopping container auth-service
5m14s       Normal    ScalingReplicaSet      deployment/auth-service                                               Scaled down replica set auth-service-88b4cd688 from 2 to 1
5m14s       Normal    SuccessfulRescale      horizontalpodautoscaler/auth-service-hpa-custom                       New size: 1; reason: All metrics below target
